1113493	1241736
1113493	1260659
1113493	1356872
1113493	1457395
1113493	2246515
1113493	388362
1113493	661888
1113493	726590
1113493	734151
1116701	1144142
1116701	1188595
1116701	2228259
1116701	2246515
1116701	688764
1116701	697078
1116701	795286
1120840	1241736
1120840	1355519
1120840	1375311
1120840	1561565
1120840	1774699
1120840	1852341
1120840	340334
1120840	990040
1121132	1561565
1121132	2105459
1121132	482859
1121132	682275
1121132	711063
1121132	713213
1121132	747836
1121132	986766
1121791	376959
1121863	1241736
1121863	1440812
1121863	1457395
1121863	1885992
1121863	340334
1121863	747836
1121938	1157441
1121938	139809
1121938	2105684
1121938	645993
1121938	800324
1125277	1045582
1125277	1520393
1125277	1644758
1125277	2229856
1125277	2246515
1125277	388362
1125277	931438
1125934	1045582
1125934	1355519
1125934	1375311
1125934	1436477
1125934	1561565
1125934	661888
1126050	1010402
1126050	1520393
1126050	1644758
1126050	2246515
1126050	726590
1126050	931438
1126758	1010402
1126758	1288083
1126758	150071
1126758	1538083
1126758	1667896
1126758	1702190
1126758	1897815
1126758	2364407
1128099	1010402
1128099	2229856
1128343	1356872
1128343	1436477
1128343	461808
1128343	661888
1128343	710006
1128343	852693
1129034	1045582
1129034	1561565
1129034	2053844
1129034	388362
1129034	743350
1129034	760592
1129034	987214
1129520	1010402
1129520	1157441
1129520	1443870
1129520	1561565
1129520	1565412
1129520	1774907
1129520	2182619
1129520	329021
1129520	572464
1132011	140690
1132011	1461262
1132011	461808
1132011	661888
1132011	852693
1136549	1010402
1137686	1241736
1137686	1355519
1137686	1436477
1137686	710006
1138744	1010402
1138744	344671
1138744	430606
1138744	461808
1138744	747836
1141819	1668825
1141819	1873169
1141819	2293403
1141819	300558
1141819	578515
114284	1010402
114284	252176
114284	376959
1143418	139809
1143418	2105684
1143418	2335867
1143418	811683
1143875	945427
1147619	1010402
1147619	1045582
1147619	1356872
1147619	1561565
1147619	1885912
1147619	1891552
1147619	2172555
1147619	388362
1147619	726590
1147619	734151
1147619	760592
1147738	1010402
1147738	635883
1148906	1010402
1148906	1045582
1148906	1520393
1148906	1644758
1148906	388362
1148906	710006
114897	1008033
114897	1172976
114897	1211379
114897	1967673
114897	673396
1149802	1010402
1149802	1192816
1149802	1319934
1150865	1010402
1150865	1168980
1150865	1757797
1150865	373216
1150865	925839
1150865	936149
1151144	1010402
1151144	1231908
1151144	1544542
1151144	1831888
1151144	355744
1151144	402075
1151554	1010402
1151554	1561565
1151554	446106
115169	1010402
115169	1226143
115169	1241736
115169	1355519
115169	1375311
115169	1457395
115169	340334
115169	852693
1152144	1010402
1152144	1594408
1152144	1867783
1152144	274332
1152144	447106
1152144	743442
1153547	1523304
1153547	1628668
1153547	2287277
1154811	1180050
1154811	1241736
1154811	1355519
1154811	1375311
1154811	1774746
1154811	340334
1154811	592830
1154811	926133
1154955	1186367
1154955	1591599
1154955	1594408
1154955	1867783
1154955	747836
1154955	986766
1155271	1410699
1155271	1561565
1155271	2186351
1155271	785175
1155271	986766
1157441	2163164
1159111	1203344
1159111	1575427
1159111	1640187
1159111	1806885
1159111	1897815
1159111	2007130
1159220	1010402
1159220	1461262
1159220	608170
1160073	1561565
1160073	183085
1160073	1919757
1160073	2229856
1160073	723215
1160455	1542473
1160455	1678811
1160455	1681420
1160455	1690708
1160455	1747700
1160455	1919128
1160455	1929762
1160455	1958070
1160455	2045072
1160455	2212052
1160455	2380851
1160455	265180
1160455	406795
1160455	420363
1160455	459095
1160455	516166
1160455	522343
1160455	700680
1160455	731771
1160455	934435
1163792	1008033
1163792	1010402
1163792	1093137
1163792	1561565
1163792	230043
1163792	2335867
1163792	741918
1164174	1010402
1164174	1502979
1164174	747836
116429	1010402
116429	1226143
116429	1457395
116429	1561565
116429	1823413
116429	1891552
116429	2105459
116429	2229856
116429	743442
1164402	1010402
1164402	1356872
1164402	1436477
1164402	1500621
1164402	461808
1166474	1354777
1166474	1377107
1166474	1561565
1166474	2105459
1166474	643125
1166478	1010402
1166478	1542473
1166478	1681420
1166478	563608
1166478	618152
1168980	1150865
1168980	1357307
1168980	1702309
1168980	183898
1168980	2215008
1168980	556538
1168980	942466
1169765	1286192
1169765	2363376
1169765	817561
1172167	1010402
1172167	1045582
1172167	1241736
1172167	1355519
1172167	1375311
1172167	1436477
1172167	1520393
1172167	1644758
1172167	2105459
1172167	340334
1172167	388362
1172167	430867
1172167	461808
1172167	710006
1172976	1271553
1172976	1503136
1172976	1596634
1172976	2061434
1172976	2298697
1172976	2306862
1172976	569628
1172976	747836
1172976	801522
1172976	934668
1173429	1010402
1173429	1396723
1173429	1958070
1173429	265180
1173429	747836
117475	1582151
117475	2181026
117475	2246515
117475	2363007
1175268	1353004
1175268	1504451
1175268	1599654
1175268	2228259
1175268	707674
1175268	747836
1175268	832626
1175268	868228
1175268	929904
1175268	934435
1175651	1093137
1175651	741918
1175867	1010402
1175867	1289215
1175867	1561565
1176059	1010402
1176059	1591599
1176059	2023309
1176059	741918
1180050	1010402
1180111	1010402
1180111	1561565
1180111	2335867
1181419	1168996
1181419	1270343
1181419	1379732
1181419	1644758
1181419	1885992
1181419	605336
1183147	1354777
1183147	1436477
1183147	183085
1183147	1919757
1183147	710006
1183147	723215
1185515	1794697
1185515	2007130
1185515	797867
1188881	1045582
1188881	1520393
1188881	1644758
1188881	388362
1188881	710006
1188881	747836
1189480	1010402
1189480	139809
1189480	340334
1189480	760592
1189480	800324
1191044	2361173
1191044	463877
1191286	1561565
1191286	1900656
1191286	595462
1191286	661888
1191286	711063
1191286	747836
1192813	1010402
1192813	1457395
1192813	1561565
1192813	430606
1192813	760592
1192816	741918
1192943	1010402
1192943	1200344
1192943	2007130
1193001	1010402
1193001	1436477
1193001	1520393
1193001	1644758
1193001	2246515
1193001	741918
1193001	763071
1194673	1010402
1194673	1288083
1194673	1290424
1194673	1538083
1197786	1010402
1197786	1588162
1197786	1927519
1197786	2132569
1197786	2364407
1200344	1164174
1200344	1192943
1200344	1502979
1200344	1680886
1200344	1752705
1200344	805004
1203344	1159111
1203344	1294767
1203344	1752705
1203344	1784822
1203344	1928383
1203344	1943060
1203344	1964087
1203740	1010402
1203740	139809
1203740	2105684
1203740	734896
120384	1561565
120384	1783329
120384	1958070
120384	2105459
120384	482859
120384	747836
1204954	1270343
1204954	1565160
120577	1375311
120577	1563212
120577	1937414
120577	340334
120577	605336
1206624	1010402
1206624	139809
1206679	1474680
1206679	1869154
1206679	340334
1206679	461808
1206679	569131
1206679	747836
1206679	760592
1207331	1010402
1207331	2016807
1207331	2406316
1208749	1010402
1208749	1457395
1208749	1869154
1208749	1891552
1208749	461808
1208749	661888
1208749	726590
1208749	986766
1209157	1010402
1209157	1527095
1209157	1561565
1209157	1608420
1209157	249854
1209825	1801937
1209825	521365
1209825	670962
1211049	1008033
1211049	1010402
1211049	1045582
1211049	108595
1211049	1093137
1211049	373216
1211379	114897
1211379	162337
1211379	1713606
1211379	2061434
1212615	1010402
1212615	1356872
1212615	461808
1212615	661888
1212615	710006
121360	1010402
121360	1045582
121360	1241736
121360	1474680
121360	2105459
121360	340334
121360	388362
121360	569131
121360	726590
121360	747836
121360	763087
1215412	1010402
1215412	1160455
1215412	1774699
1215412	1938296
1215412	1958070
1215412	230043
1215412	340334
1215412	552389
1215687	1010402
1215687	1231908
1215687	1806862
1215687	230043
1215687	852693
1216313	1609892
1216313	1774699
1216313	461808
1216313	661888
1216313	852693
1217045	1261183
1217045	1264229
1217045	2335867
1217045	2355591
121799	1834535
121799	671152
1218618	1354777
1218618	1461262
1218618	2335867
1218618	536401
1220339	1010402
1220339	430606
1220339	459095
1220339	570462
1220339	811683
1220355	1010402
1220355	1063516
1220355	1356872
1220355	1655803
1220355	1992528
1220355	461808
1220355	837679
1222745	1010402
1222745	1147738
1222745	1160455
1222745	1774907
1222745	2212052
1222745	516166
1222745	563608
1222875	1010402
1224628	1264229
1224628	1313026
1224628	1479443
1224628	1860630
1224628	1893921
1224628	1906455
1224628	1945841
1224628	2121194
1224628	485093
1224771	1010402
1224771	1538083
1224771	1562167
1224771	1943060
1224771	2335867
1224771	508106
1224771	805784
1224948	1010402
1224948	1241736
1224948	1354777
1224948	1355519
1224948	1356872
1224948	661888
1225627	1241736
1225627	1355519
1225627	1375311
1225627	1436477
1225627	710006
1225627	852693
1226143	1355519
1226143	1561565
1226143	1563212
1226143	288909
1226143	340334
1226219	741918
1226219	763071
1226513	1008033
1226513	1010402
1228458	1144142
1228458	1371600
1228458	1474680
1228458	1829300
1228458	2246515
1228675	1010402
1228675	1561565
1228675	1601670
1230541	1432913
1230541	1654889
1230541	1841249
1230541	1952286
1230541	344671
1230541	450311
1230541	612499
1231908	1010402
1231908	1151144
1231908	1286346
1231908	1958070
1233783	100090
1233783	1010402
1233783	1375311
1233783	1390898
1233783	1823413
1233820	1010402
1233820	1746264
1233820	1766448
1233820	330246
1233982	1761498
1233982	724792
1233982	749005
1234102	389804
1234102	734151
1234102	783703
1234102	938034
1234140	1010402
1234140	1561565
1234140	1609892
1234140	741918
1234239	100090
1234239	1010402
1234239	1241736
1234239	1355519
1234239	1375311
1234239	1774995
1234239	340334
1235034	1010402
1235034	731348
1235034	747836
1235034	760592
1236786	1010402
1236786	1561565
1236786	1774699
1236786	741918
1236786	763071
1237712	1432913
1237712	1774699
1237712	1952286
1237712	2105459
1237712	2361882
1237712	344671
1237712	747836
1237983	1010402
1237983	1561565
1237983	1823413
1237983	1867496
1237983	760592
1237983	986766
1239557	1422169
1239557	1727213
1239557	1921490
1239557	1995914
1239557	682275
1239557	698924
1239557	760592
1239557	825426
1239557	986766
1241736	1450905
1241736	2195964
1241736	592830
1242985	1010402
1242985	1437272
1242985	1544542
1242985	1594408
1242985	950521
1243690	1144142
1243690	1371600
1243690	1375311
1243690	340334
1243690	569131
1244438	1010402
1244438	2119931
1244438	2139154
1244438	2182840
1244438	230142
1244438	884838
1246046	1010402
1246046	1561565
1246046	670689
1246046	962397
1246408	1010402
1246408	1561565
1246408	1834535
1246408	2335867
1246408	586571
1246408	741918
1246408	748203
1246408	938034
124664	1010402
124664	1306535
124664	1457395
124664	162337
124664	1769580
1248089	1500621
1249349	1010402
1249349	484380
1251675	1010402
1251675	1144142
1251675	1792939
1251675	2172555
1251675	726590
1252956	1010402
1252956	1045582
1252956	1355519
1252956	2105459
1252956	2246515
1252956	388362
1252956	710006
1253412	1241736
1253412	1355519
1253412	140690
1253412	1823413
1254027	1010402
1254027	1172976
1254027	1457395
1254027	157550
1254027	1891552
1254027	2096315
1254027	2127953
1254027	733758
125718	1565160
125718	1695574
125718	1912840
1257881	1010402
1257881	1157441
1257881	2163164
1260042	1356872
1260042	1436477
1260042	1461262
1260042	461808
1260042	661888
1260042	710006
1260042	852693
1260659	1010402
1261183	643125
1262751	1375311
1262751	1436477
1262751	1520393
1262751	1644758
1262751	1885912
1262751	747836
1264229	1224628
1264229	1313026
1264229	1479443
1264229	1860630
1264229	1893921
1264229	1906455
1264229	1945841
1264229	2121194
1264229	485093
1264229	553365
1265831	1063516
1265831	1244212
1265831	1463819
1265831	1642883
1265831	1744680
1265831	2135167
1265831	2246515
1265831	230043
1265831	490783
1265831	494293
1265831	710006
1265831	743442
1265831	750764
1265831	962397
1267967	1288083
1267967	1538083
1267967	1561565
1267967	1702190
1267967	1716104
1267967	1827457
1267967	1928383
1267967	2067318
1268773	1010402
1268773	1045582
1268773	388362
1268773	598213
1268773	726590
1269569	1010402
1269569	1644432
1269569	2121023
1269569	219995
1269569	2409276
1269723	1010402
1269832	1294767
1269832	1413705
1269832	1485138
1269832	1702190
1269832	1827457
1269832	1838534
1269832	1862126
1269832	1897815
1269832	1899632
1269832	788527
1269832	797867
1270343	1010402
1270343	1181419
1271265	1010402
1271265	1045582
1271265	1260659
1271265	1443786
1271265	1457395
1271265	1474680
1271265	1520393
1271265	1644758
1271265	1891552
1271265	726590
1271553	1172976
1271553	1514544
1273900	1010402
1273900	1241736
1273900	1355519
1273900	586571
1273900	817561
1273900	926133
1274048	1010402
1274048	1354777
1274048	1461262
1274048	1561565
1274048	1806862
1274048	670689
1274048	996340
1274056	1010402
1274056	1157441
1274056	139809
1274056	2105684
1274056	760592
1274222	1010402
1274222	1354777
1274222	1381201
1274222	1561565
1274222	1806862
1274222	2016807
1274222	230043
1274222	430606
1274222	741918
1274222	763071
1275380	1188595
1275380	1289982
1275380	2228259
1275380	697078
1275380	760592
1275380	795286
1276576	1010402
1276576	1354777
1276576	1356872
1276576	1436477
1276576	461808
1276576	598370
1276576	661888
1276576	710006
1278432	1010402
1278432	1356872
1278432	1436477
1278432	2172555
1278432	661888
1278432	734151
1279793	1010402
1279793	1561565
1279793	1806862
1281817	1241736
1281817	1356872
1281817	2172555
1281817	340334
1281817	734151
1281817	926133
1282340	1023977
1282340	1495142
1282340	1504451
1282340	1716104
1282340	1943060
1282340	2007130
1282340	805004
1282340	934435
1284785	1005445
1284785	1833915
1284785	1921522
1284785	2219966
1284785	267262
1284785	570462
1286192	1169765
1286192	2246515
1286192	726590
1286192	986766
1286346	1231908
1286346	1544542
1286346	597962
1286346	871426
1286346	884954
1286638	1010402
1286638	1655803
1286638	1823413
1286638	2119931
1288083	1224771
1288083	1290424
1288083	1562167
1288083	1863766
1288083	1943060
1288083	900775
1289215	1010402
1289215	1175867
1289215	1436477
1289215	597962
1289215	879780
1289839	1058714
1289839	1093137
1289839	1226219
1289839	1884099
1289839	1983268
1289839	741918
1289839	763071
1290424	1288083
1290424	1485138
1290424	1538083
1290424	1609892
1290424	1702190
1290424	1752705
1290424	1897815
1290424	2007130
1290424	2070908
1290424	805004
1290424	824542
1290424	900775
1294767	1185515
1294767	1203344
1294767	1269832
1294767	1290424
1294767	1388273
1294767	1413705
1294767	1702190
1294767	1716104
1294767	1806885
1294767	1827457
1294767	1838534
1294767	1897815
1294767	1928383
1294767	1943060
1294767	2070908
1294767	2371431
1294767	788527
1297786	1010402
1297786	1081950
1297786	1436477
1297786	1561565
1297786	748203
1299616	1355519
1299616	1375311
1299616	1474680
1299616	1701491
1299616	340334
1299616	569131
1299616	763087
1299616	852693
1299841	1774995
1299841	183085
1299841	1897859
1299841	531659
1299841	540742
1299841	760592
1300893	2420143
1302436	1010402
1302436	1561565
1302436	1766306
1302436	1888567
1302436	355744
1302436	747836
1302436	823793
1303394	100090
1303394	1074120
1303394	1941436
1303394	2326278
1303394	2355591
1303394	858184
1303988	1010402
1303988	1354777
1303988	1602450
1303988	1937414
1303988	495643
1304641	1159111
1304641	1562167
1304641	1702190
1304815	1074120
1304815	1355519
1304815	1561565
1304815	340334
1306535	1827463
1306535	2246515
1306535	710006
1306535	726590
1306708	1010402
1306708	1093137
1306708	1561565
1306708	741918
1306708	763071
1306818	1561565
1306818	1609892
1306818	1774699
1306818	1847813
1306818	2355591
1306818	747836
1309723	1356872
1309723	1774746
1309723	356878
1309723	461808
1309723	661888
1309723	747836
1309976	1356872
1309976	1447561
1309976	1520393
1309976	1561565
1309976	1644758
1309976	2172555
1309976	734151
1309976	760592
1309976	885540
1309976	986766
1309993	1354777
1309993	1575427
1309993	1699459
1309993	214271
1310739	1045582
1310739	1355519
1310739	1436477
1310739	1474680
1310739	2246515
1310739	710006
1311310	1075658
1311310	459095
1311310	879780
1311437	1074120
1311437	1354777
1311437	1601670
1311437	1847813
1311437	747836
1312819	1520393
1312819	1644758
1312819	747539
1313026	1224628
1313026	1264229
1313026	1479443
1313026	1860630
1313026	1893921
1313026	1906455
1313026	1945841
1313026	2121194
1313026	485093
1314645	1439603
1314645	1561565
1314645	1744680
1314645	1814028
1314645	1944983
1314645	2135167
1314645	2162171
1314645	750764
1318556	1010402
1318556	1142554
1318556	1344538
1318556	1437272
1318556	1443786
1318556	1601670
1318556	747836
1318556	986766
1321092	2060320
1321092	565802
1321092	878918
1323345	1010402
1323345	1354777
1323345	1436477
1323345	1601670
1323345	1774699
1323345	461808
1323345	661888
1324453	1010402
1324453	1520393
1324453	1644758
1324453	733491
1325356	1010402
1325356	1520393
1325356	1561565
1325356	1644758
1325356	1806862
1325356	2246515
1325356	230043
1325356	682275
1325356	741918
1325356	763071
1325456	1010402
1325456	1385905
1325456	731348
1325456	760592
1325456	986766
132633	1010402
132633	1045582
132633	1144142
132633	1356872
132633	1371600
132633	1447561
132633	2172555
132633	2246515
132633	388362
132633	734151
132633	885540
1328621	1629561
1328621	1891552
1328621	741918
1332559	1157441
1332559	1257881
1332559	1823413
1332559	2163164
1332559	340861
1332559	635883
1332559	690800
1335218	100090
1335218	1186367
1335218	1290941
1335218	1422169
1335218	1575427
1335218	1995914
1335218	825426
133545	1045582
133545	1355519
133545	1474680
133545	1823413
133545	388362
1336068	1010402
1336068	1093137
1336068	1226219
1336068	1241736
1336068	1381201
1336068	1884099
1336068	340334
1336068	741918
1336068	763071
134305	1010402
134305	1157441
134305	1561565
134305	645993
134305	747836
1344194	1226219
1344194	1561565
1344194	741918
1344194	763071
1344538	1654889
1344538	1958070
1344538	552389
1344538	597962
1345433	1010402
1345433	1561565
1345433	318845
1345433	340334
1345433	786351
1345827	1010402
1345827	1093137
1345827	1561565
1345827	741918
1345827	763071
1346623	1071058
1346623	1380580
1346623	1531858
1346623	1535830
1346623	1857599
1346623	2151138
1346623	340334
1346623	726590
1346623	986766
1349396	1144142
1349396	1241736
1349396	1356872
1349396	1413254
1349396	1436477
1349396	1450905
1349396	1474680
1349396	1701491
1349396	1869154
1349396	2195964
1349396	340334
1349396	461808
1349396	569131
1349396	592830
1349396	595462
1349396	711063
1349396	734151
1349396	747836
1349396	763087
1349396	852693
1349396	885540
1349396	986766
1353004	1035621
1353004	1504451
1353004	1599654
1353004	1632516
1353004	1700833
1353004	1716104
1353004	1783329
1353004	2228259
1353004	556538
1353004	629406
1353004	662969
1353004	946603
1355519	1010402
1355519	1528496
1355519	710006
1356872	1010402
135711	1356872
135711	1436477
135711	461808
135711	661888
135711	710006
135711	852693
1357307	1010402
1357307	1168980
1357307	1561565
1357307	733758
1358885	741918
1358885	763071
1359322	100090
1359322	1010402
1359322	1436477
1359322	1561565
1359322	1834535
1359322	2287277
1359322	536401
1359322	747836
1359448	1355519
1359448	1375311
1359448	1457395
1359448	340334
1359448	747836
1359448	852693
1359544	1010402
1359544	1436477
1359544	1500621
1359544	1561565
1359544	1597019
1359544	430606
1359544	461808
1364730	1010402
1364730	1241736
1364730	1375311
1364730	2195964
1364730	340334
1364730	592830
1364730	661888
1364730	926133
1364763	1241736
1364763	1355519
1364763	1356872
1364763	1375311
1364763	1436477
1364763	1457395
1364763	2195964
1364763	340334
1364763	461808
1364763	592830
1364763	661888
1364763	710006
1364763	852693
1364763	926133
1367041	1356872
1367041	1436477
1367041	461808
1367041	661888
1367041	710006
1367041	852693
1367944	1010402
1367944	1144142
1367944	1371600
1369592	1092098
1369592	1356872
1369592	1436477
1369592	1774699
1369592	1847813
1369592	574093
1369592	661888
1369851	1010402
1369851	541322
1370069	1008033
1370069	1010402
1370069	1523304
1370069	2380851
1370106	1241736
1370106	1355519
1370106	2195964
1370106	592830
1370106	661888
1370106	926133
1370333	1010402
1370333	1058714
1370333	1561565
1370333	1884099
1370333	749005
1372917	1010402
1372917	1108891
1372917	1561565
1372917	1806862
1373328	1847813
1373328	1867783
1373328	340334
1373328	731348
1373328	747836
1373471	1356872
1373471	1436477
1373471	461808
1373471	661888
1373471	710006
1373471	852693
1373489	1356872
1373489	1436477
1373489	461808
1373489	661888
1373489	710006
1373489	852693
1374063	1008033
1374063	1010402
1374063	1561565
1374063	1700206
1374063	1922209
1374063	2182840
1374063	405927
1374063	747836
137454	1157441
137454	1257881
137454	1937414
137454	2163164
137454	760592
137454	986766
1374788	1010402
1374788	1571790
1374788	704132
1374788	760592
1374788	778764
1374788	986766
1374857	1010402
1374857	183898
1374857	2058246
1374857	2326278
1374857	867667
1375311	1010402
1375996	1010402
1375996	1561565
1375996	1900656
1375996	2335867
1375996	748203
1376831	1188595
1376831	1436477
1376831	1885992
1376831	2277351
1376831	318845
1376831	459095
1376831	710006
1379732	1181419
1379732	1354777
1379732	1891542
1380454	1010402
1380454	1180050
1380454	1436477
1380454	1457395
1380454	1774746
1382866	1010402
1382866	1354777
1382866	1356872
1382866	1561565
1382866	1601670
1382866	230043
1382866	661888
1385905	1432913
1385905	230043
1385905	344671
1385905	430606
1385912	183085
1385912	1919757
1385912	2229856
1385912	340334
1385912	723215
1386289	1010402
1386289	1151072
1386289	1461262
