1226219	1774692	1
1226219	1791518	-1
1226219	824521	1
226103	1760377	-1
226103	2105603	-1
226103	2158259	-1
1226219	1791518	-1
1226219	1932882	-1
1226219	372259	-1
359676	1760642	1
359676	1774633	-1
359676	563514	-1
1226219	1774686	1
1226219	2105453	1
1226219	2105603	1
1226219	1774706	1
1226219	1774816	1
1226219	753482	-1
359676	1774457	-1
359676	1774722	1
359676	552675	-1
359676	1638658	-1
359676	2105349	-1
359676	2105464	-1
359676	172508	-1
359676	1774633	-1
359676	713228	-1
1226219	1791518	-1
1226219	300076	-1
1226219	713211	-1
1226219	1760399	-1
1226219	1932882	-1
1226219	665932	-1
1226219	1774503	-1
1226219	1774539	-1
1226219	2012081	-1
1840339	1760402	-1
1840339	1775002	-1
1840339	987446	-1
1840339	1775002	1
1840339	731434	1
1840339	927000	1
1840339	1475806	-1
1840339	1774613	-1
1840339	2105597	-1
1297786	1774874	1
1297786	709795	1
1297786	824521	1
1297786	1774395	1
1297786	2105390	1
1297786	683822	1
1912840	1760381	-1
1912840	1774706	-1
1912840	1774816	-1
1251675	1774692	-1
1251675	2188303	1
1251675	824521	-1
1251675	1774520	-1
1251675	372259	-1
1251675	727272	-1
1251675	1774796	1
1251675	1928655	1
1251675	713277	1
1780574	303060	1
1780574	563514	1
1780574	824521	1
1409592	1760654	-1
1409592	1774509	-1
1409592	824521	-1
1409592	1774520	-1
1409592	1774816	-1
1409592	753482	-1
1188595	172508	-1
1188595	1760396	-1
1188595	1774692	-1
825240	1774797	-1
825240	1775076	-1
825240	2188303	-1
825240	1774502	1
825240	1774520	1
825240	753482	1
332162	1775087	1
332162	2393452	1
332162	447661	1
332162	1774797	1
332162	809847	-1
332162	824521	-1
735167	665932	1
735167	713229	1
735167	824521	1
1713755	1419930	1
1713755	1775076	1
1713755	346092	1
1713755	824521	1
1713755	1760396	1
226103	1774503	-1
226103	2105465	1
226103	824521	-1
2105459	1760353	-1
2105459	1774708	-1
2105459	1774722	-1
2105459	1774800	-1
2105459	2105603	-1
2105459	709795	-1
1814668	1760400	1
1814668	1774509	-1
1814668	1775089	1
1814668	1774687	-1
1814668	665576	-1
1814668	824521	1
1814668	1760654	-1
1814668	1774708	-1
1814668	2105502	-1
1814668	1774816	-1
1814668	1774925	-1
1814668	2105502	-1
1814668	2105453	-1
1814668	665576	-1
1814668	753482	1
1814668	1774462	-1
1814668	1774706	-1
1814668	709795	-1
1814668	1774925	-1
1814668	2105502	-1
1814668	713240	1
1814668	1774755	-1
1814668	2105465	-1
1814668	2105502	-1
1814668	1774462	-1
1814668	1774925	-1
1814668	624922	-1
1814668	332673	-1
1814668	709795	-1
1814668	731434	-1
1808737	1775009	1
1808737	2224167	1
1808737	824521	1
1239557	1760402	1
1239557	1774708	1
1239557	1775076	1
1808737	1774497	1
1808737	372259	1
1808737	441297	1
1239557	1760388	-1
1239557	1774686	-1
1239557	603545	-1
1239557	2105550	-1
1239557	2105598	-1
1239557	633220	-1
1239557	1774566	-1
1239557	2105598	-1
1239557	531776	-1
635581	1774509	1
635581	1774963	1
635581	1870054	1
723215	1760642	1
723215	1774450	-1
723215	1774969	1
723215	1774505	-1
723215	1774800	-1
723215	753482	-1
1358885	1774862	-1
1358885	1775002	1
1358885	824521	-1
723215	1638658	-1
723215	1760402	-1
723215	1774717	-1
723215	1774713	-1
723215	694649	-1
723215	753484	-1
723215	513098	-1
723215	563514	-1
723215	694649	-1
723215	2105514	-1
723215	2407209	-1
723215	592273	-1
723215	1231352	-1
723215	1606610	-1
723215	1837210	-1
598286	1760654	1
598286	1774939	1
598286	2105550	1
2021143	1774692	-1
2021143	1774874	-1
2021143	1774949	-1
610138	1774753	-1
610138	1774797	-1
610138	713240	-1
1413937	1760337	-1
1413937	2393452	-1
1413937	731389	-1
610138	1760360	-1
610138	1760686	-1
610138	1774816	-1
1413937	1760337	-1
1413937	2105453	-1
1413937	694649	-1
2021143	142372	-1
2021143	1774796	-1
2021143	1774949	-1
1093137	172508	1
1093137	1774934	1
1093137	2393452	1
723215	1760402	-1
723215	2188303	-1
723215	731389	-1
723215	1774862	-1
723215	1774925	-1
723215	458026	-1
610138	1774613	-1
610138	1774683	-1
610138	1774719	-1
723215	1760362	-1
723215	2105550	-1
723215	2420902	-1
610138	1950713	-1
610138	428085	-1
610138	441411	-1
440239	1760642	-1
440239	426750	-1
440239	713234	-1
1093137	436056	-1
1093137	452661	1
1093137	824521	1
610138	428085	-1
610138	687359	-1
610138	713240	-1
610138	1774967	-1
610138	2076876	-1
610138	290927	-1
1655803	1774708	-1
1655803	1774862	-1
1655803	504783	-1
1655803	2105453	-1
1655803	218438	-1
1655803	628623	-1
1655803	1774713	-1
1655803	2105489	1
1655803	725379	-1
1188595	1760377	-1
1188595	1774797	-1
1188595	1932882	-1
610138	1606515	-1
610138	1760686	1
610138	713240	1
610138	1774708	-1
610138	2420902	-1
610138	428085	-1
610138	1774683	-1
610138	1774816	-1
610138	2420902	-1
610138	1774719	-1
610138	1775076	-1
610138	428085	-1
1840339	1475806	-1
1840339	1760402	-1
1840339	2105597	-1
1188595	1774452	-1
1188595	1774536	-1
1188595	2393452	-1
1215687	1606559	-1
1215687	1774509	-1
1215687	2335872	-1
1215687	1606592	1
1215687	1774603	1
1215687	1774816	1
1215687	2105453	-1
1215687	713219	-1
1215687	753482	1
1215687	1774793	-1
1215687	724526	1
1215687	741521	1
1413937	1760402	-1
1413937	2105486	-1
1413937	586592	-1
1413937	1760344	-1
1413937	372259	-1
1413937	709795	-1
1655803	1774503	-1
1655803	1774692	-1
1655803	1774713	-1
1655803	1760353	-1
1655803	1760402	-1
1655803	372259	-1
774129	1760344	-1
774129	1774464	-1
774129	1774692	-1
774129	1774539	-1
774129	1774686	-1
774129	436442	-1
1413937	1774682	-1
1413937	254355	-1
1413937	300076	-1
2105459	1774722	-1
2105459	1774963	-1
2105459	2105514	-1
2105459	1760381	-1
2105459	1775005	-1
2105459	2420902	-1
1413937	1505267	-1
1413937	1760353	-1
2105459	172508	1
2105459	1774967	1
2105459	300076	-1
1413937	529228	-1
1413937	629574	-1
1413937	727272	-1
1655803	1774613	-1
1655803	1774800	-1
1655803	549866	-1
1655803	172508	-1
1655803	628623	-1
1655803	646139	-1
1655803	1331770	-1
1655803	1760376	-1
1655803	504783	-1
1655803	1774522	-1
1655803	1774722	-1
1655803	1774800	-1
1409592	1760654	1
1409592	1774509	1
1409592	824521	1
2105459	1760353	-1
2105459	1775098	-1
2105459	1954203	-1
1239557	2393452	-1
1239557	504783	-1
1239557	633220	-1
1239557	1760642	-1
1239557	1774963	-1
1239557	2105603	-1
687148	1774797	-1
687148	562574	-1
687148	647356	-1
687148	1774708	-1
687148	1774963	-1
687148	504783	-1
687148	1760402	1
687148	1774509	-1
687148	1774925	-1
687148	1606574	1
687148	1760353	-1
687148	1774457	-1
687148	1760344	-1
687148	1760381	-1
687148	1774706	-1
687148	1791518	1
687148	2105476	-1
687148	727272	-1
2105459	1774722	-1
2105459	1775022	-1
2105459	513098	-1
1093137	1774504	-1
1093137	1774813	-1
1093137	504783	-1
1215412	258300	-1
1215412	626416	-1
1215412	824521	-1
995416	1760337	-1
995416	1774687	-1
995416	1774925	-1
1215412	1774670	1
1215412	1774816	-1
1215412	721665	1
1093137	2105603	-1
1093137	436056	-1
1093137	586851	-1
1093137	1774796	-1
1093137	586851	-1
1093137	628623	-1
733491	1760350	-1
733491	1774692	-1
733491	218438	-1
1655803	1774800	-1
1655803	628623	-1
1655803	824521	-1
733491	1760388	-1
733491	1760642	-1
733491	1774462	-1
733491	1774520	-1
733491	426750	-1
733491	777033	-1
741918	1606515	-1
741918	472999	-1
741918	725387	-1
2306271	2105517	-1
2306271	758083	-1
2306271	824521	-1
733491	2105476	-1
733491	2105598	-1
733491	725379	-1
733491	2105482	-1
733491	303060	-1
733491	665932	-1
741918	2105335	-1
741918	2105592	-1
741918	577332	-1
733491	1760377	-1
733491	462104	-1
733491	812350	-1
733491	2105599	-1
733491	290927	-1
733491	426750	-1
572464	1774509	-1
572464	1775042	-1
572464	436442	-1
733491	2243803	-1
733491	727272	-1
733491	879238	-1
572464	1760381	-1
572464	1774717	-1
572464	1932882	-1
1413937	1760400	-1
1413937	1760403	-1
1413937	2105486	-1
1413937	1774502	-1
1413937	586592	-1
1413937	713211	-1
995416	1774613	-1
995416	1774687	-1
995416	930749	-1
1413937	1638658	-1
1413937	1774729	-1
1413937	709795	-1
1413937	1760337	-1
1413937	1760432	-1
1413937	1775042	-1
741918	1494039	-1
741918	1606607	-1
741918	725371	-1
741918	1606552	-1
741918	1760432	-1
741918	1774755	-1
1413937	1791518	-1
1413937	646592	-1
1413937	687359	-1
774129	1774708	-1
774129	1775018	1
774129	629574	-1
1413937	1775001	-1
1413937	725387	-1
1413937	731389	-1
774129	346092	-1
774129	731434	-1
774129	753482	-1
1413937	1606474	-1
1413937	1774998	-1
1413937	1791518	-1
1413937	1760308	-1
1413937	1760337	-1
1413937	2105784	-1
1413937	1606472	-1
1413937	640892	-1
1413937	727272	-1
1413937	1760344	-1
1413937	1774729	-1
1413937	1774800	-1
1413937	1775014	-1
1413937	758379	-1
1413937	1774686	-1
1413937	709795	-1
1413937	723577	-1
882566	1774540	-1
882566	1774616	-1
882566	824521	-1
741918	1774755	-1
741918	1928655	-1
741918	753484	-1
741918	1774954	-1
741918	577590	-1
741918	725399	-1
741918	1774734	1
741918	2105575	1
741918	760956	1
2224697	1606610	-1
2224697	824521	-1
2224697	930749	-1
741918	1606687	1
741918	1775001	1
741918	2105786	-1
2306271	1231352	1
2306271	1774816	-1
2306271	871281	-1
2306271	142372	-1
2306271	753482	-1
2306271	930749	1
2306271	1774635	1
2306271	1774781	1
2306271	529228	1
2306271	576379	1
2306271	824521	-1
2306271	871281	-1
2306271	1760493	1
2306271	1774692	-1
2306271	2335872	1
2306271	2105517	1
2306271	713244	-1
2306271	758083	1
2306271	142372	-1
2306271	544479	1
2306271	753482	1
2306271	1259766	1
2306271	1774816	-1
2306271	713244	1
2306271	1909413	1
2306271	2105455	1
2306271	871281	-1
2306271	142372	-1
2306271	725379	-1
2306271	871281	-1
2306271	142372	-1
2306271	741521	1
2306271	753484	1
2306271	1760432	1
2306271	1774755	-1
2306271	871281	-1
2306271	142372	-1
2306271	1606595	1
2306271	871281	-1
2306271	1331770	-1
2306271	462104	-1
2306271	915373	-1
2306271	142372	-1
2306271	1606525	-1
2306271	1774929	1
2306271	1774946	-1
2306271	2208950	-1
2306271	513098	-1
2306271	1334793	1
2306271	374244	-1
2306271	871281	-1
2306271	142372	-1
2306271	461710	-1
2306271	871281	-1
2306271	1356507	-1
2306271	1606515	-1
2306271	472999	-1
2306271	142372	-1
2306271	1928687	-1
2306271	871281	-1
2306271	1760301	-1
2306271	2105426	-1
2306271	2105784	-1
2306271	1334555	-1
2306271	142372	-1
2306271	2310905	1
2306271	1606472	1
2306271	725403	1
2306271	871281	-1
1655803	1774708	-1
1655803	1774967	-1
1655803	218438	-1
741918	1774591	-1
741918	713260	-1
741918	724706	-1
741918	1774570	-1
741918	2105498	-1
741918	713278	-1
1655803	1760402	-1
1655803	1760403	-1
1655803	1774520	-1
1655803	1760362	-1
1655803	1760402	-1
1655803	1775024	-1
733491	1774996	-1
733491	2105599	-1
733491	2393452	-1
733491	1774462	-1
733491	1774996	-1
733491	2105362	-1
733491	1675399	1
733491	2105489	-1
733491	725183	-1
1188595	1774687	-1
1188595	1774753	-1
1188595	1775044	-1
2306271	142372	-1
2306271	762474	-1
2306271	871281	-1
1188595	1774717	-1
1188595	1774862	-1
1188595	694649	-1
1188595	1675399	1
1188595	1775044	-1
1188595	300076	-1
733491	1774687	-1
733491	1774717	-1
733491	1774862	-1
1289215	1760362	1
1289215	1774616	-1
1289215	1774708	-1
733491	1606595	-1
733491	303060	-1
733491	789890	-1
995416	441554	-1
995416	713227	-1
995416	824521	-1
376959	1774509	-1
376959	627961	-1
376959	692473	-1
376959	1774722	-1
376959	2105532	-1
376959	713254	-1
376959	1760400	-1
376959	1775024	-1
376959	713250	-1
376959	1505267	-1
376959	1760437	-1
376959	1774539	-1
376959	1774550	1
376959	1774717	-1
376959	1775028	-1
1655803	1760403	-1
1655803	1950713	-1
1655803	683822	-1
1655803	1606595	-1
1655803	1760400	-1
1655803	504783	-1
1372917	1774683	-1
1372917	1774793	-1
1372917	824521	-1
1372917	142372	-1
1372917	693635	-1
1372917	753482	-1
376959	1760403	-1
376959	374244	-1
376959	713250	-1
1372917	1775084	1
1372917	2105595	1
1372917	725379	1
1372917	1774796	1
1372917	1774934	1
1372917	713277	1
2224697	1791518	1
2224697	529228	1
2224697	824521	1
1413937	1774613	-1
1413937	1774686	-1
1413937	1774692	-1
1372917	142372	-1
1372917	1774793	-1
1372917	2208950	-1
1372917	1567096	-1
1372917	426750	-1
1372917	713233	-1
1814668	1774509	-1
1814668	2105502	-1
1814668	665576	-1
1413937	1774816	1
1413937	1775014	1
1413937	586592	1
1814668	2105465	-1
1814668	665576	-1
1814668	727272	-1
1372917	1606610	-1
1372917	1760429	-1
1372917	1775063	-1
598286	1775076	-1
598286	2105517	-1
598286	562574	-1
733491	1760353	-1
733491	1774502	-1
733491	1837210	-1
1372917	1774458	-1
1372917	1774683	-1
1372917	428085	-1
733491	1760403	-1
733491	1774599	-1
733491	1837210	-1
1542473	1774708	1
1542473	1774999	1
1542473	646592	1
1413937	1774616	-1
1413937	713240	-1
1413937	731389	-1
1921490	1774797	-1
1921490	441554	-1
1921490	628623	-1
1921490	300076	1
1921490	628623	1
1921490	753482	1
1413937	1760400	-1
1413937	1774686	-1
1413937	713228	-1
1413937	1606595	-1
1413937	1774682	-1
1413937	1791518	-1
2306271	142372	-1
2306271	1774692	-1
2306271	871281	-1
2306271	142372	-1
2306271	1774816	-1
2306271	871281	-1
1687010	1774505	1
1687010	1774708	-1
1687010	428085	-1
107322	1774692	-1
107322	1954203	-1
107322	544479	-1
1413937	2105486	-1
1413937	374244	-1
1413937	640892	-1
2306271	142372	-1
2306271	725379	-1
2306271	871281	-1
2306271	142372	-1
2306271	142372	-1
2306271	1775098	-1
2306271	513098	-1
2306271	871281	-1
2306271	871281	-1
2306271	1331770	-1
2306271	1774946	-1
2306271	462104	-1
2306271	1244528	-1
2306271	1606525	-1
2306271	915373	-1
2306271	1213266	-1
2306271	142372	-1
2306271	871281	-1
2306271	142372	-1
2306271	472999	-1
2306271	871281	-1
1413937	1231352	-1
1413937	1774934	-1
1413937	1775001	-1
1687010	1774502	-1
1687010	1774800	-1
1687010	713254	-1
1413937	1774682	-1
1413937	1775009	-1
1413937	2393452	-1
1687010	1760400	-1
1687010	1774613	-1
1687010	436442	-1
2306271	142372	-1
2306271	2105426	-1
2306271	871281	-1
995416	1774582	-1
995416	1774613	-1
995416	1774692	-1
995416	1774706	-1
995416	441554	-1
995416	629574	-1
107322	1774929	-1
107322	721665	-1
107322	753482	-1
1289215	1774708	-1
1289215	665932	-1
1289215	731389	-1
1372917	142372	-1
1372917	713233	-1
1372917	824521	-1
107322	1774796	1
107322	646592	1
107322	2172762	1
107322	577590	1
107322	930749	1
107322	1760392	1
107322	1774929	1
107322	1954203	1
107322	277695	1
107322	577332	1
107322	753484	1
107322	1791518	1
107322	2105541	1
107322	544479	1
1687010	1760388	-1
1687010	1774967	-1
1687010	531776	-1
1687010	1774452	-1
1687010	1774753	-1
1687010	778749	-1
1527004	1760386	1
1527004	2105362	1
1527004	824521	1
1687010	1760400	-1
1687010	1775009	-1
1687010	709795	-1
1687010	1606515	-1
1687010	172508	-1
1687010	1760388	-1
1687010	1606474	-1
1687010	1774635	-1
1687010	922070	-1
1372917	1760381	-1
1372917	1775063	-1
1372917	713233	-1
1372917	1386531	-1
1372917	1928732	-1
1372917	713233	-1
1687010	1775024	-1
1687010	2105599	-1
1687010	436442	-1
1687010	1760429	-1
1687010	1928655	-1
1687010	2105476	-1
755401	1954203	1
755401	312053	1
755401	824521	1
424874	1386531	-1
424874	731501	-1
424874	824521	-1
1542473	1760642	1
1542473	1954203	1
1542473	754522	-1
755731	1774527	1
755731	1774999	1
755731	824521	1
1655803	172508	-1
1655803	1774708	-1
1655803	1774717	-1
2021143	1774874	-1
2021143	1775063	-1
2021143	824521	-1
2021143	1774412	-1
2021143	1774502	-1
2021143	2105555	-1
2021143	2105571	1
2021143	713305	1
2021143	725400	1
2021143	1606562	-1
2021143	552675	-1
2021143	638671	-1
2021143	2105500	-1
2021143	2105576	-1
2021143	753484	1
2021143	142372	-1
2021143	1774796	-1
2021143	1774922	-1
1582711	1774683	-1
1582711	1774692	-1
1582711	713233	-1
1687010	1760403	-1
1687010	1775009	-1
1687010	1928655	-1
572464	1760400	1
572464	1774692	1
572464	2105482	1
1655803	1774713	-1
1655803	628623	-1
1655803	753482	-1
1535830	1774684	-1
1535830	2105489	-1
1535830	824521	-1
572464	1760403	1
572464	1774708	1
572464	1775042	1
572464	1775076	-1
572464	2224167	-1
572464	549866	-1
339869	1774454	-1
339869	1932882	-1
339869	2393452	-1
339869	1681404	-1
339869	1760654	-1
339869	1774505	-1
1687010	1760400	-1
1687010	1774753	-1
1687010	1775076	-1
1687010	1760353	-1
1687010	1774687	-1
1687010	1775105	-1
339869	1837210	-1
339869	2105532	-1
339869	552675	-1
339869	1774599	-1
339869	1774862	-1
339869	713240	-1
1687010	1760377	-1
1687010	1774969	-1
1687010	2105603	-1
1687010	1453322	-1
1687010	2105362	-1
1687010	713254	-1
1687010	1775024	-1
1687010	1775105	-1
1687010	753484	-1
1535830	2012081	-1
1535830	629574	-1
1535830	647356	-1
1687010	1453322	-1
1687010	1774946	-1
1687010	1928655	-1
1687010	1606610	-1
1687010	1760377	-1
1687010	2105455	-1
1655803	1760400	-1
1655803	549866	-1
1655803	713240	-1
1655803	1419930	-1
1655803	2105464	-1
1655803	531776	-1
1687010	1760400	-1
1687010	1774536	-1
1687010	436442	-1
1655803	1760402	-1
1655803	1774793	-1
1655803	504783	-1
1687010	1774636	-1
1687010	1774862	-1
1687010	1774969	-1
1687010	1606472	-1
1687010	218438	-1
1687010	922070	-1
339869	1606552	-1
339869	1760388	-1
339869	2158259	-1
1687010	172508	-1
1687010	1760353	-1
1687010	713254	-1
1687010	1774753	-1
1687010	1774797	-1
1687010	504783	-1
1687010	1774452	-1
1687010	1774800	-1
1687010	372259	-1
1582711	1760654	-1
1582711	1774800	-1
1582711	987446	-1
1687010	1606610	-1
1687010	193952	-1
1687010	713254	-1
1582711	1681404	-1
1582711	176061	-1
1582711	1774686	-1
1687010	1760654	-1
1687010	1775105	-1
1687010	713254	-1
1372917	1386531	-1
1372917	1760360	-1
1372917	824521	-1
1687010	1453322	-1
1687010	1760353	-1
1687010	1774502	-1
1687010	1774848	-1
1687010	1775024	-1
1687010	2105476	-1
1582711	1681404	-1
1582711	2105362	-1
1582711	713233	-1
1372917	142372	-1
1372917	1760381	-1
1372917	426750	-1
1582711	1760326	-1
1582711	1774753	-1
1582711	753484	-1
1582711	1681404	-1
1582711	1775033	-1
1582711	915373	-1
1655803	1760362	-1
1655803	1760402	-1
1655803	824521	-1
1372917	1606552	-1
1372917	1774464	-1
1372917	2105575	-1
1655803	1760654	-1
1655803	1774503	-1
1655803	1774717	-1
1687010	1606610	-1
1687010	172508	-1
1687010	1774925	-1
1687010	1606610	-1
1687010	428085	-1
1687010	687359	-1
1687010	1334793	-1
1687010	1774800	-1
1687010	1775105	-1
1687010	1606610	-1
1687010	428085	-1
1687010	879238	-1
1687010	1760493	-1
1687010	1774753	-1
1687010	1928655	-1
1687010	1774452	-1
1687010	647356	-1
1687010	725403	-1
1687010	1775009	-1
1687010	329662	-1
1687010	713254	-1
1687010	1760396	-1
1687010	1774633	-1
1687010	218438	-1
1582711	1334793	-1
1582711	1681404	-1
1582711	2076876	-1
1687010	1760388	-1
1687010	1928655	-1
1687010	758083	-1
1151072	1774797	-1
1151072	2012081	-1
1151072	2105561	-1
1687010	1760360	-1
1687010	1760396	-1
1687010	647356	-1
1687010	1775105	-1
1687010	2105753	-1
1687010	713254	-1
1687010	1774753	-1
1687010	218438	-1
1687010	2420902	-1
1687010	1760388	-1
1687010	1775105	-1
1687010	562574	-1
1687010	1606610	-1
1687010	1606687	-1
1687010	1760377	-1
1687010	1489419	-1
1687010	1760388	-1
1687010	713254	-1
1151072	1774520	-1
1151072	2105598	-1
1151072	731389	-1
1582711	1774692	-1
1582711	1775076	-1
1582711	824521	-1
1582711	1774692	-1
1582711	1775076	-1
1582711	824521	-1
1582711	1774502	-1
1582711	1774816	-1
1582711	2105603	-1
1582711	1774692	-1
1582711	1775076	-1
1582711	824521	-1
1582711	1760654	-1
1582711	1774692	-1
1582711	1775076	-1
1582711	1760654	-1
1582711	1774692	-1
1582711	1775076	-1
1582711	1760326	1
1582711	1774800	-1
1582711	753482	1
1582711	2105550	-1
1582711	424477	-1
1582711	693635	-1
1582711	1774616	-1
1582711	646139	-1
1582711	693635	-1
1582711	1774793	-1
1582711	2008547	-1
1582711	640892	-1
1582711	1760422	-1
1582711	1774408	-1
1582711	374244	-1
1582711	1760654	-1
1582711	1774692	-1
1582711	1775076	-1
1582711	1760654	-1
1582711	1774692	-1
1582711	1775076	-1
1582711	1760654	-1
1582711	1775076	-1
1582711	824521	-1
1582711	1774692	-1
1582711	1775076	-1
1582711	824521	-1
882566	1774687	-1
882566	1774708	-1
882566	1774797	-1
882566	1774687	-1
882566	1774692	-1
882566	824521	-1
1582711	1760654	-1
1582711	1774692	-1
1582711	1775076	-1
1582711	1760654	-1
1582711	1774692	-1
1582711	824521	-1
882566	1760402	-1
882566	1774687	-1
882566	2393452	-1
882566	1760403	-1
882566	1774963	-1
882566	1837210	-1
882566	1419930	-1
882566	1760642	-1
882566	1774708	-1
882566	1774613	-1
882566	1774684	-1
882566	372259	-1
1582711	1376857	-1
1582711	1774692	-1
1582711	2076876	-1
1582711	1108697	-1
1582711	1774502	-1
1582711	1774800	-1
1582711	1774692	-1
1582711	1775033	-1
1582711	2076876	-1
1582711	1774683	-1
1582711	1775076	-1
1582711	2105453	-1
1582711	1774464	-1
1582711	1774753	-1
1582711	2105603	-1
1582711	1774776	-1
1582711	193952	-1
1582711	544479	-1
1228458	1774692	-1
1228458	1775076	-1
1228458	2188303	-1
882566	1774540	-1
882566	193952	-1
882566	626416	-1
882566	1774684	-1
882566	1775098	-1
882566	428085	-1
882566	1774957	-1
882566	403259	-1
882566	462104	-1
882566	1213266	-1
882566	1774638	-1
882566	693635	-1
882566	1567096	-1
882566	539162	-1
882566	629574	-1
1228458	1774708	1
1228458	1774797	1
1228458	2393452	1
1995914	1774999	1
1995914	1928678	1
1995914	879238	1
882566	1774687	-1
882566	1774797	-1
882566	824521	-1
882566	1774692	-1
882566	1774708	-1
882566	2393452	-1
440239	1760377	-1
440239	1760654	-1
440239	577590	-1
882566	1774687	-1
882566	1774692	-1
882566	2393452	-1
440239	2352560	1
440239	713234	-1
440239	753482	-1
882566	1774687	-1
882566	1774708	-1
882566	824521	-1
882566	1774692	-1
882566	2393452	-1
882566	824521	-1
882566	1774687	-1
882566	1774708	-1
882566	2393452	-1
882566	1774687	-1
882566	1774708	-1
882566	824521	-1
882566	1774687	-1
882566	1774708	-1
882566	824521	-1
882566	1774692	-1
882566	1774797	-1
882566	2393452	-1
1582711	1774776	-1
1582711	544479	-1
1582711	824521	-1
882566	1774797	-1
882566	2393452	-1
882566	824521	-1
882566	1774687	-1
882566	1774708	-1
882566	1774797	-1
882566	1774708	-1
882566	1774797	-1
882566	824521	-1
1582711	1108697	-1
1582711	1774502	-1
1582711	1774776	-1
440239	1774613	-1
440239	436442	-1
440239	577590	-1
1228458	1760402	-1
1228458	731389	-1
1228458	754522	-1
2306271	142372	-1
2306271	1774692	-1
2306271	871281	-1
1735825	1760353	-1
1735825	1774687	-1
1735825	563514	-1
1735825	1760403	-1
1735825	1774862	-1
1735825	1774967	-1
1735825	1870054	1
1735825	1928655	-1
1735825	563514	-1
357435	1760402	-1
357435	1774853	-1
357435	2420902	-1
357435	372259	-1
357435	709795	-1
357435	731434	-1
357435	1760400	-1
357435	1774454	-1
357435	300076	-1
